artist_name,track_name,album_name,artist_genres,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Kodak Black,Codeine Dreaming (feat. Lil Wayne),Heart Break Kodak (HBK),"['Kodak Black', ['miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",1wHvJ7PJEyEAgiOK5FqAKn,50,0.0652,0.736,264532,0.604,6.43e-05,1,0.124,-7.357,0,0.222,155.007,4,0.574
Sech,Me Gustaría,The Sensation,"['Sech', ['panamanian pop'], ['panamanian pop'], ['panamanian pop']]",2EH0nzeRDSiYpjqBfHnX9r,61,0.32799999999999996,0.6829999999999999,219706,0.486,0.0,8,0.08,-7.013999999999999,0,0.23600000000000002,170.053,4,0.721
RL Grime,OMG,NOVA,"['RL Grime', ['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'vapor twitch']]",2nhlwA7WJYlx8wYa5NM5fH,48,0.308,0.44799999999999995,198400,0.627,0.0,10,0.159,-5.657,0,0.047,149.756,4,0.37
Pouya,FIVE FIVE,FIVE FIVE,"['Pouya', ['dark trap', 'emo rap', 'miami hip hop', 'underground hip hop', 'vapor trap'], ['persian pop']]",3JAsFCtpWkle2kn07De748,48,0.46799999999999997,0.861,135175,0.669,4.14e-05,2,0.149,-7.779,1,0.107,148.06,4,0.293
The Deli,Fractals,Jazz Cat,"['The Deli', ['chillhop', 'lo-fi beats', 'lo-fi house']]",4ijwRNrJHhEPt1CNIzNG5E,49,0.632,0.599,179693,0.29100000000000004,0.0956,11,0.0785,-6.95,0,0.546,81.41199999999999,4,0.635
Wet,There's a Reason,There's a Reason,"['Wet', ['alternative r&b', 'brooklyn indie', 'dance pop', 'electropop', 'folk-pop', 'indie electro-pop', 'indie poptimism', 'indie r&b', 'nyc pop', 'pop', 'vapor soul'], ['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock'], ['boy band', 'dance rock', 'europop', 'new romantic', 'new wave pop', 'soft rock'], ['country rock', 'southern rock'], ['future funk', 'mexican indie'], ['hip hop tuga']]",4ilNy4QN9MKeNifDxT6za9,49,0.308,0.619,198693,0.5870000000000001,0.036000000000000004,11,0.13,-7.02,1,0.0362,104.971,4,0.264
Trey Songz,Attitude,11,"['Trey Songz', ['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap music', 'urban contemporary']]",385QArWR7KoT1hFLZoAZCc,48,0.0474,0.768,168954,0.537,0.0,7,0.0976,-7.585,1,0.14800000000000002,125.016,4,0.255
Yeimy,Depredador,La Reina del Flow (Música de la Serie de Televisión Original),"['Yeimy', ['reggaeton flow']]",3YG4UDfkJOmauWnFl40Ugp,58,0.369,0.7959999999999999,186704,0.778,0.0,9,0.106,-5.716,0,0.21899999999999997,95.06200000000001,4,0.716
Pitbull,Dame Tu Cosita (feat. Cutty Ranks) - Radio Version,Dame Tu Cosita (feat. Cutty Ranks) [Radio Version],"['Pitbull', ['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap'], ['industrial metal']]",5BVMLKioofuSf51g1DKDP9,54,0.0631,0.878,178366,0.9470000000000001,1.42e-05,8,0.142,-3.054,0,0.0642,110.04700000000001,4,0.8109999999999999
James Arthur,You Deserve Better - Andrelli Remix,You Deserve Better (Andrelli Remix),"['James Arthur', ['dance pop', 'pop', 'post-teen pop', 'talent show']]",0JumfyG7GUshFjxouEXwhw,55,0.33399999999999996,0.685,196493,0.7120000000000001,1.1e-06,6,0.047,-4.302,0,0.0894,114.98899999999999,4,0.483
DREAMERS,Misfits T-Shirt,FLY,"['DREAMERS', ['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock'], ['vapor soul', 'vapor twitch', 'wave'], ['classify'], ['retro electro', 'spacewave'], ['brill building pop', 'british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll'], ['lullaby'], ['danish folk', 'folkmusik', 'nordic folk']]",2ZkWAGwx0UDKQSD9lmNecF,48,0.000332,0.48,188082,0.93,0.00207,1,0.0955,-4.212,1,0.0691,179.967,4,0.48100000000000004
E^ST,Friends,Life Ain't Always Roses,"['E^ST', ['funk', 'retro soul', 'soul'], ['australian indie'], ['monastic'], ['praise']]",2JMFhHqiGQGyHqlfrpLJSO,60,0.8370000000000001,0.6559999999999999,195954,0.384,5.610000000000001e-05,0,0.158,-7.666,1,0.0715,80.005,4,0.298
MadeinTYO,2 Flights,"Sincerely, Tokyo","['MadeinTYO', ['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']]",0FYnOvYp1ICsHelQVnAILn,47,0.0504,0.848,137453,0.452,5.99e-06,0,0.11,-8.468,0,0.13699999999999998,140.101,5,0.111
Idealism,Tasogare,Tasogare,"['Idealism', ['chillhop', 'lo-fi beats'], ['ukrainian indie']]",3STdDTldUC9w03uaCF3JlX,48,0.948,0.254,184622,0.0829,0.907,8,0.0721,-23.6,0,0.0344,104.721,4,0.0572
Sarah Reeves,Always Been You,Easy Never Needed You,"['Sarah Reeves', ['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'world worship', 'worship']]",5ODZJ7NBvty2eiziu0Bttr,47,0.0791,0.5489999999999999,279573,0.63,0.00479,2,0.294,-6.684,1,0.0689,123.961,4,0.12
Jaden,Icon - Reggaeton Remix,Icon (Reggaeton Remix),"['Jaden', ['hip hop', 'pop', 'pop rap', 'rap', 'trap music'], ['uk house']]",5e1D90g8borqYvbIt2S2Mr,51,0.31,0.741,208880,0.919,0.0,2,0.41200000000000003,-2.342,1,0.254,115.054,4,0.6659999999999999
Omaure,Tasty,Square One,"['Omaure', ['chillhop', 'lo-fi beats']]",2xISYFhlKTcUFiFKyfzEOy,49,0.753,0.715,105036,0.285,0.945,2,0.11699999999999999,-13.297,0,0.0874,83.01700000000001,4,0.513
Flatbush Zombies,M. Bison,Vacation In Hell,"['Flatbush Zombies', ['hip hop', 'pop rap', 'rap', 'trap music', 'underground hip hop']]",0KjTPvyjSz7j2FS4ftKeCq,48,0.0056,0.828,240293,0.631,0.0,7,0.139,-7.815,1,0.251,128.53799999999998,4,0.502
Quadeca,No Deal,No Deal,"['Quadeca', ['meme rap', 'vapor trap']]",0HomOhzJvY1HBCXj2EnuOj,49,0.504,0.654,142181,0.7829999999999999,0.0,8,0.10400000000000001,-7.343,1,0.294,188.16400000000002,4,0.609
"Now, Now",SGL,Saved,"['Now, Now', ['dreamo', 'indie poptimism', 'minneapolis indie', 'shimmer pop'], ['indie jazz', 'neo r&b'], ['metalcore', 'post-screamo'], ['canadian indie'], ['nursery'], ['gymcore']]",3speBfGPCck1oe47EBPnhh,46,0.0334,0.75,193973,0.642,0.49200000000000005,9,0.10800000000000001,-5.124,1,0.0321,119.984,4,0.922
Chelsea Cutler,Love You More,Sleeping With Roses II,"['Chelsea Cutler', ['dance pop', 'electropop', 'indie poptimism', 'indie r&b', 'pop']]",4Lfm2t5ziUrBcVTfOKVipH,47,0.23600000000000002,0.679,215053,0.5529999999999999,1.29e-06,7,0.0996,-5.787000000000001,1,0.0733,101.912,4,0.26899999999999996
Lucas and Juliet,Balou You're My New Best Friend,Balou You're My New Best Friend,['Lucas and Juliet'],6V2eaxScgdB3aF0aRw89gD,44,0.0214,0.816,50323,0.366,0.000123,7,0.109,-10.817,1,0.0699,118.929,4,0.669
Hillsong Worship,The Lord's Prayer - Live,There Is More (Live),"['Hillsong Worship', ['ccm', 'russian ccm', 'world worship', 'worship']]",17mdh3I1FEqBhjvgKgAcGD,45,0.0072900000000000005,0.353,368507,0.539,0.0,9,0.831,-7.997000000000001,1,0.0309,137.96,4,0.129
Beowülf,I Don't Need Him (Community Beat),I Don't Need Him (Community Beat),"['Beowülf', ['emo rap', 'lo-fi beats'], ['brazilian edm'], ['crossover thrash']]",3Z2gsW9I3oz3fYNSCqprOV,50,0.87,0.792,138632,0.413,0.495,8,0.275,-15.023,1,0.0642,112.995,4,0.545
070 Shake,Stranger,Glitter,"['070 Shake', ['new jersey rap', 'trap soul', 'underground hip hop']]",0jbjm2p0qkEfpeoNCywnM2,51,0.32799999999999996,0.746,222427,0.499,0.0,5,0.127,-6.774,0,0.0489,136.03799999999998,4,0.392
JoJo Siwa,My Story,D.R.E.A.M. The Music,['JoJo Siwa'],5xbrhlXpEK5v8KuuKWCP9H,48,0.0625,0.865,137935,0.705,0.0,1,0.183,-5.686,1,0.16,119.993,4,0.897
Tory Lanez,Freaky,LoVE me NOw (ReLoAdeD),"['Tory Lanez', ['canadian hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']]",7EAaSaj1OgZgMX5yZyFXFC,53,0.00202,0.966,173926,0.563,0.0,8,0.105,-5.763999999999999,1,0.0618,104.991,4,0.363
DJ Koze,Club der Ewigkeiten,Knock Knock,"['DJ Koze', ['alternative dance', 'deep house', 'electronic', 'float house', 'german techno', 'hamburg electronic', 'indietronica', 'microhouse', 'minimal techno', 'new rave', 'tech house']]",2ywFTaCXKedBFlYA0XcHJM,53,0.021,0.672,249794,0.519,0.868,4,0.33299999999999996,-13.699000000000002,0,0.057999999999999996,116.89200000000001,4,0.258
Santigold,Run the Road,I Don't Want: The Gold Fire Sessions,"['Santigold', ['alternative dance', 'art pop', 'dance-punk', 'electropop', 'escape room', 'folk-pop', 'indie pop', 'indie rock', 'indietronica', 'new rave']]",6K2QpUqvNLchsEqRy1iOTW,50,0.25,0.657,262644,0.785,0.00020299999999999997,8,0.368,-5.001,0,0.106,183.97400000000002,4,0.604
KILLY,CHUPACABRA,KILLSTREAK,"['KILLY', ['canadian hip hop', 'trap music', 'underground hip hop', 'vapor trap']]",7HMCO44vSbh92CwSzOcUxX,51,0.235,0.732,146667,0.722,0.0,6,0.247,-7.456,0,0.0792,143.922,4,0.703
Max Styler,Light Me Up (feat. The Griswolds),Light Me Up (feat. The Griswolds),"['Max Styler', ['brostep', 'pop edm']]",0Hv2DduES5Ta2IpD0ITZVq,51,0.00998,0.614,186290,0.922,0.0,0,0.127,-3.0869999999999997,1,0.11,123.96700000000001,4,0.45899999999999996
Dalex,Vuelva a Ver,La Nueva Ola,"['Dalex', ['reggaeton flow'], ['reggaeton flow']]",1mf4LgYP4u7AEdEawelr6s,56,0.645,0.77,189250,0.55,0.0005,9,0.26,-6.042000000000001,1,0.145,159.911,4,0.42100000000000004
Galavant Cross,Needless to Say,Needless to Say,"['Galavant Cross', ['chill beats']]",2L564Gg8T5QvE3I9qc4Okr,55,0.5529999999999999,0.6459999999999999,187105,0.47200000000000003,0.9359999999999999,5,0.215,-12.9,1,0.21899999999999997,94.958,4,0.401
MØ,Blur,Blur,"['MØ', ['dance pop', 'danish pop', 'electropop', 'pop', 'tropical house'], ['hip pop', 'r&b', 'urban contemporary'], ['blues', 'blues-rock', 'country blues', 'electric blues', 'modern blues', 'piedmont blues', 'traditional blues'], ['aussietronica', 'australian indie', 'house', 'tropical house', 'vapor soul'], ['acid jazz', 'electro swing', 'electronic', 'nu jazz', 'trip hop'], ['indonesian pop'], ['electro'], ['philly indie']]",2Fsat2MbgEFJCSyCMVxz9b,53,0.00399,0.598,184951,0.727,0.0,1,0.635,-5.78,0,0.0442,140.05700000000002,4,0.37200000000000005
Jelly Roll,Bring It Back,Goodnight Nashville,"['Jelly Roll', ['country rap', 'redneck'], ['big band', 'dixieland', 'jazz piano', 'louisiana blues', 'new orleans blues', 'new orleans jazz', 'ragtime', 'stride', 'swing', 'vintage jazz'], ['big band', 'ragtime']]",5yvux1iRM2FHWPDgQtTML1,46,0.142,0.8,199458,0.691,0.00014099999999999998,9,0.14,-7.064,1,0.314,164.987,4,0.386
Trevor Jackson,Right Now,"Rough Drafts, Pt. 1","['Trevor Jackson', ['deep pop r&b', 'indie r&b']]",0b4FXtGKqER9amOifVngHm,49,0.415,0.39,289312,0.532,0.0,9,0.10800000000000001,-7.727,1,0.0681,148.714,4,0.17800000000000002
EARTHGANG,Nothing but the Best (feat. Ari Lennox),Royalty,"['EARTHGANG', ['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']]",3OZbFDjb8PcmW3WUfZGv9L,47,0.39899999999999997,0.804,257418,0.555,0.0,1,0.102,-6.037999999999999,1,0.276,91.975,4,0.516
Lstn,Times of Sorrow,Times of Sorrow,"['Lstn', ['chill beats']]",3QVvtX2g7L46TsCdxt1qRA,61,0.45799999999999996,0.8190000000000001,294000,0.664,0.596,0,0.9,-10.595999999999998,0,0.0862,120.006,4,0.33299999999999996
Thutmose,Run Wild,Run Wild - EP,"['Thutmose', ['trap soul', 'underground hip hop']]",4sHR2dZb1GkdgLHS2zTxrm,52,0.011000000000000001,0.5820000000000001,159474,0.9620000000000001,0.0,11,0.628,-2.9560000000000004,1,0.132,76.014,4,0.5760000000000001
Sleepy John,"Thunder & Rain Sounds, Pt. 05",Thunderstorm & Rain (Sleep & Mindfulness),"['Sleepy John', ['environmental'], ['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']]",2iAsufE6yeHn1MbiFsu31v,49,2.95e-05,0.166,64399,0.5379999999999999,0.972,5,0.525,-27.570999999999998,0,0.0616,127.654,4,0.0353
EDEN,wrong,vertigo,"['EDEN', ['indie poptimism', 'pop'], ['dance pop'], ['brostep', 'chillstep'], ['israeli mediterranean', 'israeli pop'], ['israeli mediterranean'], ['contemporary country', 'country pop'], ['african gospel']]",5743xMYXTQJvCIIiSRTXTZ,50,0.895,0.578,64403,0.121,0.0,2,0.314,-14.73,1,0.142,139.268,3,0.564
Young Thug,Goin Up (feat. Lil Keed),Slime Language,"['Young Thug', ['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']]",2pOm7AA1mtZ1sAjfzUscvx,47,0.0678,0.701,214867,0.5720000000000001,0.0,0,0.387,-10.389000000000001,1,0.509,153.933,4,0.599
Morat,Otras Se Pierden,Balas Perdidas,"['Morat', ['colombian pop', 'latin pop'], ['classical guitar duo']]",3SvbcJH2seu1zs0PMjPS6F,69,0.11,0.623,234656,0.903,0.0,9,0.107,-4.523,1,0.0521,201.80700000000002,4,0.68
Shotgun Rider,Me and a Memory,Me and a Memory,"['Shotgun Rider', ['country pop', 'red dirt']]",4EUKPNV0REgnU0lNjQCBei,45,0.00203,0.498,212747,0.741,0.0,8,0.11199999999999999,-5.475,0,0.0351,129.991,4,0.625
Sylvan LaCue,Best Me,Apologies in Advance,"['Sylvan LaCue', ['deep underground hip hop', 'miami hip hop', 'underground hip hop']]",4j8NMLIzPyNtGDmVBcz5ER,49,0.629,0.747,251077,0.455,1.7e-06,1,0.10800000000000001,-9.315,1,0.17600000000000002,130.106,4,0.13
Haiti Babii,Change Ya Life,Change Ya Life,"['Haiti Babii', ['cali rap']]",5JboK5zbbhXIN7iN9NHS8t,45,0.0224,0.696,156770,0.39899999999999997,0.0,4,0.0747,-8.673,0,0.0369,98.00399999999999,4,0.364
H.E.R.,Lord Is Coming,I Used To Know Her - Part 2 - EP,"['H.E.R.', ['pop', 'r&b']]",7ttiOk95IqtZp3WXafeu8h,49,0.6409999999999999,0.605,343173,0.449,1.1400000000000001e-05,0,0.11199999999999999,-8.619,1,0.21,84.008,4,0.42700000000000005
Gabbie Hanna,Monster (Reborn),Monster (Reborn),"['Gabbie Hanna', ['pop']]",3w9D09qOPGcOrbVIUJtKIW,48,0.963,0.491,76717,0.674,0.0605,2,0.157,-15.974,1,0.485,112.90299999999999,4,0.34700000000000003
DJ BomaNdoki,The Story Of Adidon,The King #LA,['DJ BomaNdoki'],2JQi5RE10cJLUUHVDocy7C,50,0.598,0.478,193411,0.735,0.0,0,0.107,-4.7860000000000005,1,0.48200000000000004,76.237,1,0.625
Killua the Pilgrim,Gm Say It Back,Gm Say It Back,"['Killua the Pilgrim', ['meme rap']]",58IHCvoCPfMNS0WrK7JnSg,50,0.733,0.6890000000000001,102792,0.405,4.8e-05,8,0.54,-12.525,1,0.171,77.54,4,0.423
Naaz,Loving Love,Bits Of Naaz,"['Naaz', ['dutch pop']]",0ZHGvuTzVMZATXV5n7e5LP,55,0.152,0.6559999999999999,159434,0.359,5.04e-05,9,0.10800000000000001,-8.522,1,0.0997,127.01,4,0.654
Kaiit,OG Luv Kush pt.2,OG Luv Kush pt.2,"['Kaiit', ['alternative r&b', 'australian r&b', 'indie r&b']]",1ZF4GfGbh9501H2QEjnpkw,53,0.0979,0.774,159010,0.37200000000000005,0.0389,6,0.109,-12.444,1,0.302,89.96700000000001,4,0.258
DDG,Givenchy,Take Me Serious,['DDG'],1ZUSYGDxdzkK6inZJb8pMO,47,0.0709,0.8759999999999999,136010,0.33899999999999997,0.0,1,0.0534,-8.908999999999999,0,0.307,80.094,4,0.605
Baltic House Orchestra,"Country Roads (From the ""Fallout 76"" Teaser Trailer) [Recreated Version]","Country Roads (From the ""Fallout 76"" Teaser Trailer) [Recreated Version]",['Baltic House Orchestra'],1rtYGowPGXV17ioj8nwCd3,52,0.361,0.517,132073,0.455,0.00586,7,0.0923,-12.088,1,0.0327,81.92,4,0.521
Machine Gun Kelly,LONG TIME COMING,BINGE,"['Machine Gun Kelly', ['hip hop', 'pop rap', 'rap']]",2zMBvrfHVIbcl8iEaoy2VA,50,0.475,0.359,62627,0.252,0.526,5,0.11800000000000001,-15.819,1,0.0336,68.98899999999999,4,0.0807
Khruangbin,Khuda Bhi Aasman - Recorded at Spotify Studios NYC,Spotify Singles,"['Khruangbin', ['neo-psychedelic']]",6zXpmOXNuWMZG8RYcSmtH4,51,0.364,0.628,239030,0.504,0.847,6,0.138,-10.718,1,0.0289,112.02,4,0.644
Mitchell Tenpenny,Truck I Drove in High School,Telling All My Secrets,"['Mitchell Tenpenny', ['contemporary country', 'country pop', 'heartland rock']]",5wBfIOzzWyPZ7Ri6tpM2kM,46,0.059000000000000004,0.612,207489,0.955,0.0,6,0.336,-2.778,1,0.0735,148.039,4,0.78
Kizz Daniel,Madu,No Bad Songz,"['Kizz Daniel', ['afro dancehall', 'afropop', 'azontobeats', 'nigerian pop']]",0kJy3um7LxqMqfs0en45rG,52,0.10800000000000001,0.777,161400,0.7959999999999999,0.175,5,0.0536,-4.398,0,0.0611,108.98,4,0.966
Scotty Sire,F.O.M.O,Ruin Your Party,['Scotty Sire'],13NxJ7xD1FKem8lQhkqzug,49,0.0029100000000000003,0.823,205213,0.575,0.0,1,0.0669,-6.747999999999999,1,0.24,100.044,4,0.792
Bravo,Friend Zone,Bravo Blvd.,"['Bravo', ['grupera', 'gruperas inmortales'], ['deep norteno'], ['cali rap'], ['cantautor', 'pop romantico', 'spanish pop'], ['deep norteno'], ['deep norteno']]",2BqUpQeyyh5URqSILKuWpM,47,0.35100000000000003,0.792,196905,0.598,0.0,8,0.15,-8.707,1,0.0835,128.004,4,0.6859999999999999
Lights & Motion,Overture,Bloom,"['Lights & Motion', ['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']]",6Xcbf5km5dY2xqnDctdjMx,51,0.976,0.355,197667,0.07400000000000001,0.9279999999999999,2,0.0892,-17.67,1,0.0317,77.003,4,0.0605
Mike Stud,Big Mood,4THEHOMIES,"['Mike Stud', ['indie pop rap', 'pop', 'pop rap', 'rap']]",3CAqgqqx023Rff8tCQtsBz,47,0.608,0.677,138465,0.434,0.0,5,0.12,-8.966000000000001,0,0.13,199.952,4,0.7909999999999999
Olamide,KANA,KANA,"['Olamide', ['afro dancehall', 'afropop', 'azonto', 'azontobeats', 'nigerian hip hop', 'nigerian pop']]",3uTe5oVxtAO1cnsJm4uFCJ,55,0.345,0.853,207379,0.8220000000000001,0.00011399999999999999,10,0.13,-5.917000000000001,0,0.212,102.82,4,0.62
BiSH,PAiNT it BLACK,PAiNT it BLACK,"['BiSH', ['alt-idol', 'idol rock', 'j-idol', 'j-pixie', 'j-pop'], ['alt-idol', 'idol rock']]",4S3aU06ISAWFb0hIdZ4WL8,54,0.0198,0.48200000000000004,230431,0.953,0.0,7,0.105,-1.444,1,0.0577,105.025,4,0.45299999999999996
Calum Scott,Rhythm Inside,Only Human (Deluxe),"['Calum Scott', ['pop']]",1fhXgq3KLDWfcXO5coCJr6,56,0.0159,0.5670000000000001,212620,0.621,3.54e-06,2,0.218,-5.585,0,0.0385,120.536,4,0.157
Brenky,Fuse,Winter Flakes,"['Brenky', ['chillhop', 'lo-fi beats']]",3TlFxsF7d3hNGgRMUEWxSB,48,0.922,0.667,84371,0.209,0.932,10,0.124,-13.383,0,0.0501,148.15200000000002,4,0.664
X Ambassadors,JOYFUL,JOYFUL,"['X Ambassadors', ['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'stomp pop']]",3mau755ebHNf9B0qXAQXF9,51,0.0853,0.25,232560,0.45299999999999996,2.57e-05,4,0.087,-6.591,1,0.0337,76.554,4,0.106
Tori Kelly,Masterpiece,Hiding Place,"['Tori Kelly', ['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']]",51NdKunwa6yv4gjRQ3ccv3,49,0.11599999999999999,0.58,284719,0.8,0.0,8,0.172,-5.4510000000000005,1,0.21600000000000003,124.91,4,0.45
Far Out,On My Own,On My Own,"['Far Out', ['bass trap', 'pop edm', 'tracestep', 'traprun'], ['japanese psychedelic']]",7kjvRqp04GGWo7TYhChjpJ,54,0.125,0.40299999999999997,270224,0.779,7.62e-05,4,0.385,-2.966,1,0.0536,145.092,4,0.10300000000000001
G Herbo,Huh,Swervo,"['G Herbo', ['chicago rap', 'drill', 'rap', 'southern hip hop', 'trap music', 'vapor trap']]",1hTDkP80nFhCeyawRpUyAk,45,0.265,0.77,201093,0.971,2.11e-05,1,0.33299999999999996,-4.391,1,0.28600000000000003,171.93099999999998,4,0.71
Maître Gims,Lo Mismo,Lo Mismo,"['Maître Gims', ['french hip hop', 'rap conscient']]",2nrbaFDKUzLITuhWHO7Kyx,45,0.0437,0.75,202236,0.732,0.0,7,0.11199999999999999,-6.476,0,0.0572,122.027,4,0.799
Devour,Chalk Em Out,Different,"['Devour', ['cali rap', 'chicano rap'], ['gymcore', 'post-screamo'], ['australian metal', 'progressive deathcore'], ['slam death metal'], ['slam death metal'], ['slam death metal']]",2aMBeWzVIbk0cJw0vZQJcu,45,0.106,0.94,168253,0.56,0.0,8,0.106,-6.662999999999999,1,0.223,98.066,4,0.503
Future,No Shame (Future feat. PARTYNEXTDOOR),SUPERFLY (Original Motion Picture Soundtrack),"['Future', ['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music'], ['alternative dance', 'baltimore indie', 'chillwave', 'dream pop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave'], ['acoustic pop', 'folk-pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop'], ['hip hop', 'rap', 'underground hip hop'], ['indie poptimism', 'indietronica', 'vapor soul'], ['indie electro-pop'], ['acoustic pop', 'christian alternative rock', 'christian rock', 'christian uplift', 'dreamo', 'indiecoustica', 'worship'], ['epicore', 'video game music']]",2txxneWmDggnj8J0IlA4ZF,48,0.162,0.36200000000000004,234419,0.755,0.0,2,0.342,-7.187,1,0.311,173.71900000000002,4,0.23600000000000002
"Royce Da 5'9""",Caterpillar Remix (feat. Logic & King Green),Book of Ryan (Bonus Track Edition),"['Royce Da 5\'9""']",4CznMCZkv49zZnvbgkb6tZ,49,0.179,0.645,311091,0.8420000000000001,0.0,10,0.10800000000000001,-4.737,0,0.29600000000000004,91.044,4,0.698
Sarcastic Sounds,Thief,Thief,"['Sarcastic Sounds', ['chillhop', 'emo rap', 'lo-fi beats']]",6HQCSdFVU6KOXm7Zv6usMk,50,0.376,0.718,94093,0.27399999999999997,0.872,7,0.191,-13.068,0,0.139,168.512,4,0.41
Cory Asbury,Reckless Love - Radio Version,Reckless Love (Radio Version),"['Cory Asbury', ['anthem worship', 'ccm', 'christian music', 'deep ccm', 'world worship', 'worship']]",6AFxlw0Rma5z6eWPhc2NOA,46,0.0868,0.546,240375,0.6759999999999999,0.0,6,0.0912,-6.632999999999999,1,0.0357,111.977,4,0.295
J Balvin,Positivo,Positivo,"['J Balvin', ['latin', 'pop', 'reggaeton']]",6cXhFE4IB59Z1AzdxHhadY,53,0.00476,0.745,173173,0.713,1.63e-06,2,0.0749,-6.627000000000001,0,0.0584,118.009,4,0.72
Ondi Vil,Drowning,Drowning,"['Ondi Vil', ['emo rap', 'lo-fi beats']]",6fee735D9oJHuz9k3tp215,51,0.722,0.67,100895,0.462,8.52e-06,6,0.0785,-8.3,1,0.27399999999999997,94.75299999999999,4,0.218
Carin Leon,Amigos Hasta La Muerte,Amanecida Con Todo Y Con Todos,"['Carin Leon', ['corrido', 'regional mexican pop']]",4XFqFyVAHIqLKLwQskhgY8,50,0.491,0.754,159369,0.614,0.0,3,0.0783,-7.229,1,0.0403,95.1,3,0.889
Leikeli47,Post That,Acrylic,"['Leikeli47', ['alternative r&b', 'escape room', 'hip pop', 'trap queen']]",20Befu2qTvZv19YMJinWL2,50,3.97e-05,0.782,175000,0.708,0.11800000000000001,7,0.0785,-5.367000000000001,1,0.11800000000000001,135.019,4,0.797
Darell,Vamo Alla,Vamo Alla,"['Darell', ['latin hip hop', 'reggaeton flow', 'trap latino'], ['pop house']]",32TQztiymbux0qH6RjyqvP,54,0.242,0.863,237227,0.748,0.000273,9,0.11599999999999999,-4.48,0,0.17800000000000002,89.958,4,0.838
Arcangel,Millones,Millones,"['Arcangel', ['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical'], ['latin hip hop'], ['flamenco']]",3AMjach3UjnwFdcx3q2hIF,53,0.064,0.858,334154,0.703,0.0,11,0.121,-5.318,1,0.13699999999999998,129.96200000000002,4,0.293
Banda Todo Terreno,Por Qué Volviste,Por Qué Volviste,"['Banda Todo Terreno', ['regional mexican pop']]",0f5CkfAXheoSk3btZiUYBX,52,0.35700000000000004,0.821,240933,0.382,0.0,9,0.11699999999999999,-8.823,0,0.0378,120.023,4,0.6679999999999999
Elevation Worship,Power,Hallelujah Here Below,"['Elevation Worship', ['ccm', 'christian music', 'world worship', 'worship']]",3RvXoR5EFKTI03V6RwQYCm,48,0.0012699999999999999,0.363,307008,0.647,0.0,2,0.297,-5.785,1,0.0352,143.721,3,0.0653
Black Caviar,Freak Like Me,Freak Like Me,"['Black Caviar', ['electro house']]",6SSCet8xA8sqw7XMoKZlxQ,53,0.0015,0.799,217413,0.799,0.000169,11,0.43799999999999994,-4.207,0,0.0839,117.99600000000001,4,0.51
Biskwiq,A First Date,Good Morning Say It Back,['Biskwiq'],6Q6L6tqFOt4r23XHLxukDh,46,0.259,0.525,252265,0.5579999999999999,9.19e-06,9,0.877,-9.132,1,0.379,144.744,4,0.38299999999999995
Bizzle,Way Up,Light Work,"['Bizzle', ['christian hip hop', 'christian trap'], ['grime', 'house', 'uk garage', 'uk hip hop']]",6m0NJr3VkHehiNKSDXTP0i,45,0.0235,0.7909999999999999,260869,0.674,0.0,6,0.0697,-7.267,0,0.32899999999999996,149.94299999999998,4,0.7
Grateful Dead,"Sugaree - Live at P.N.E. Coliseum, Vancouver, B.C. 5/17/74",Pacific Northwest '73-'74: Believe it If You Need It (Live),"['Grateful Dead', ['classic rock', 'cosmic american', 'folk rock', 'jam band', 'psychedelic rock', 'rock', 'roots rock', 'southern rock']]",3fAFAcIEGuHBYjqIxm3BCe,46,0.654,0.626,457320,0.321,0.0176,4,0.387,-13.265999999999998,1,0.0427,113.029,4,0.5529999999999999
